,Nombre,Categoria_Especifica,Calificacion,Reviews,Direccion,Url
263,Food Truck Tentación,$$ • Sandwiches,4.5,(242),"Arica & Ginebra, Arica, Arica Y Parinacota, Chile,  • Más información",https://www.ubereats.com/cl/arica/food-delivery/food-truck-tentacion/Qa1o4V3vQWaLFX-oIyceig
264,Bendita Gula,$$ • Sandwiches,5,(14),"Las Acacias 2299, Arica, Arica Y Parinacota, Chile,  • Más información",https://www.ubereats.com/cl/arica/food-delivery/bendita-gula/Vt_ZjWBtTvWz1k4nEhwX3w
265,El Boricua,$$ • Sandwiches,,,"18 De Septiembre 2128, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/el-boricua/EZjIC3awS9qE1uMMhQZ7WQ
266,Maxi Sandwich,$$ • Sandwiches,,,"Juan Noe 848 Frente 1 Comisaría, Arica, Región de Arica y Parinacota 10000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/maxi-sandwich/Ogl9GdhbRPuLEL9An0B6kw
267,Caupolicán Sandwich,$$ • Sandwiches,,,"Yungay 546, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/caupolican-sandwich/0rvYnAarS96Q9ReSxagSMw
268,Supremo Al Paso,$$ • Sandwiches,,,"Carlos Villarroel 476, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/supremo-al-paso/vA64pUTHQguENXq9d4Tufg
269,Yin-Ñam,$$ • Burgers,,,"1582 Guacolda, Arica,   Chile, 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/yin-nam/DM6pTpAiQcyzgo56RxsZ1w
270,La Posta Restaurant,$$ • Americana,,,"18 De Septiembre 547, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/la-posta-restaurant/IgqzYOJuRnaK-hnGBJOm7w
271,Okinawa Sushi - Alejandro Azolas,$$ • Sushi,4.5,(500+),"Alejandro Azolas 2256, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/okinawa-sushi-alejandro-azolas/m6RRYEsYTcGuD8XH3mjTdQ
272,Kitaru Sushi,$$ • Sushi,4.4,(173),"Dr. Juan Noe 921, Arica, Arica Y Parinacota, Chile,  Pasaje 15 Piso 1,  • Más información",https://www.ubereats.com/cl/arica/food-delivery/kitaru-sushi/ON8UbEw8RiyD_NQF24uJ6w
273,Okinawa Sushi - Benjamin Vicuña Mackenna,$$ • Sushi,4.4,(274),"Av. Benjamin Vicuña Mackenna 694, Local 2, Arica, Región de Tarapacá 1100000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/okinawa-sushi-benjamin-vicuna-mackenna/1ozeGkt2T66Uv7ctKEfktw
274,Umami Sushi,$$ • Sushi,4,(21),"Diego Portales 2584-1, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/umami-sushi/BY9UTSyFT6aUA3y4VWNmqA
275,Sushi Lounge - Diego Portales,$$ • Sushi,4.7,(207),"Diego Portales 2272, Región De Arica Y Parinacota, Arica 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/sushi-lounge-diego-portales/SH-c0QQ_SoS88pWYVw48GA
276,Taisho Sushi - Chiguayante,$$ • Sushi,4.2,(73),"Chiguayante 101, Arica, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/taisho-sushi-chiguayante/6n5XOo8IRwyLVdC9P30ZNg
277,Taisho Sushi - Lynch,$$ • Sushi,4.2,(56),"Patricio Lynch 586, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/taisho-sushi-lynch/tyt0AWd9SqmhCJ06izrVkg
278,Sushi Lounge - Cancha Rayada,$$ • Sushi,4.7,(76),"Cancha Rayada 3506, Arica, Región De Arica Y Parinacota, Arica 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/sushi-lounge-cancha-rayada/OpVqYseUQHyOIgk7j_jLbg
279,"Jengibre Sushi, Sandwich Y Delicatesses I",$$ • Sushi,4.5,(14),"18 De Septiembre 1261, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/jengibre-sushi-sandwich-y-delicatesses-i/3qoTuud0T0-8UdQrJkOqSw
280,Okaso - Food & Soul beach,$$ • Sushi,,,"Las Dunas 0000, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/okaso-food-%26-soul-beach/dGVG13aRRGGI8SpeP9dtSw
281,"Jengibre Sushi, Sandwich Y Delicatesses II",$$ • Japonesa,,,"18 De Septiembre 1261, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/jengibre-sushi-sandwich-y-delicatesses-ii/5MmbSoKwQFeAVvDE2OVwgg
282,McDonald’s - Arica,$ • Hamburguesas,4.5,(224),"21 De Mayo 125, Arica, Arica 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/mcdonalds-arica/6FJD4mGdRP-dh65ptQMgPA
283,McDonald’s - Arica,$ • Hamburguesas,4.5,(224),"21 De Mayo 125, Arica, Arica 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/mcdonalds-arica/6FJD4mGdRP-dh65ptQMgPA
284,McDonald’s - Arica,$ • Hamburguesas,4.5,(224),"21 De Mayo 125, Arica, Arica 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/mcdonalds-arica/6FJD4mGdRP-dh65ptQMgPA
285,McDonald’s - Arica,$ • Hamburguesas,4.5,(224),"21 De Mayo 125, Arica, Arica 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/mcdonalds-arica/6FJD4mGdRP-dh65ptQMgPA
286,Jhonny Pollos y Parrilladas,$$ • Comida reconfortante,4.4,(86),"Santa María 2141, Región De Arica Y Parinacota, Arica 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/jhonny-pollos-y-parrilladas/PPQHSD6SQdGBGBtUCHa1uw
287,Chifa-Mhé Restaurant,$$ • Peruana,4.5,(358),"Maipú 567, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/chifa-mhe-restaurant/Opjfo4v5SwWTajhb20K5tw
288,Donde los Porteños,$$ • Latina,4.7,(39),"Rochelle Con Paris, Arica, Arica 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/donde-los-portenos/IbHz2xLRRcGKrHtkbDGiPg
289,Donde los Porteños,$$ • Latina,4.7,(39),"Rochelle Con Paris, Arica, Arica 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/donde-los-portenos/IbHz2xLRRcGKrHtkbDGiPg
290,Restaurante Pollos Topisimo II,$$ • Comida reconfortante,4.9,(14),"Maipú 333, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurante-pollos-topisimo-ii/oWULumT4S2KJibAiIF1N-w
291,Restaurante Pollos Topisimo II,$$ • Comida reconfortante,4.9,(14),"Maipú 333, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurante-pollos-topisimo-ii/oWULumT4S2KJibAiIF1N-w
292,Restaurante Pollos Topisimo II,$$ • Comida reconfortante,4.9,(14),"Maipú 333, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurante-pollos-topisimo-ii/oWULumT4S2KJibAiIF1N-w
293,Domino's Pizza - Arica,$$ • Pizza,4.5,(294),"Avda Diego Portales 157 Local 104, Arica, Arica 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/dominos-pizza-arica/bWmbOvi2TZeSN14r__GeYg
294,Pizzarella Delivery,$$ • Pizza,4.5,(205),"Cardenal Caro 490, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/pizzarella-delivery/xkVWTCDzRNm3YfAVyzAShQ
295,Barrio,$$ • Peruana,4.1,(71),"Av. Diego Portales 1866, Arica, Arica Y Parinacota, Chile,  • Más información",https://www.ubereats.com/cl/arica/food-delivery/barrio/kVn99bP3RfaFY53zYR2ieg
296,María Morena - Mall Plaza Arica,$$ • Peruana,,,"Diego Portales 640, Arica, Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/maria-morena-mall-plaza-arica/mP2xE0IrTQ2GzHD6L5Dv8Q
297,Amapola Café 🛒,$$ • Americana,4.6,(22),"648 Patricio Lynch, Arica, Arica 1000665 • Más información",https://www.ubereats.com/cl/arica/food-delivery/amapola-cafe/BNr2J4iXS0mIJ28DjeRB0A
298,Coya Restaurante,$$ • Peruana,,,"21 De Mayo 763, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/coya-restaurante/0U5awVEySx-wgbJIjhaCbg
299,Coya Restaurante,$$ • Peruana,,,"21 De Mayo 763, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/coya-restaurante/0U5awVEySx-wgbJIjhaCbg
300,Coya Restaurante,$$ • Peruana,,,"21 De Mayo 763, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/coya-restaurante/0U5awVEySx-wgbJIjhaCbg
301,Coya Restaurante,$$ • Peruana,,,"21 De Mayo 763, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/coya-restaurante/0U5awVEySx-wgbJIjhaCbg
302,Pizzaiola Arica,$$ • Pizza,4.7,(50),"Tucapel 271, Arica, Arica Y Parinacota, Chile,  • Más información",https://www.ubereats.com/cl/arica/food-delivery/pizzaiola-arica/b2J2FP4KR4CqWMLTdLzNKg
303,Pizza Mondini,$$ • Pizza,4.2,(121),"Av. Diego Portales 2378, Región De Arica Y Parinacota, Arica 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/pizza-mondini/_B3JY3m3RkeDbTet7-KGOg
304,Luigi's Pizza,$$ • Pizza,4.5,(26),"Conrado Ríos 1593, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/luigis-pizza/_x6VyyG9Qva5q88poiTRDQ
305,Luigi's Pizza,$$ • Pizza,4.5,(26),"Conrado Ríos 1593, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/luigis-pizza/_x6VyyG9Qva5q88poiTRDQ
306,Luigi's Pizza,$$ • Pizza,4.5,(26),"Conrado Ríos 1593, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/luigis-pizza/_x6VyyG9Qva5q88poiTRDQ
307,Luigi's Pizza,$$ • Pizza,4.5,(26),"Conrado Ríos 1593, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/luigis-pizza/_x6VyyG9Qva5q88poiTRDQ
308,Luigi's Pizza,$$ • Pizza,4.5,(26),"Conrado Ríos 1593, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/luigis-pizza/_x6VyyG9Qva5q88poiTRDQ
309,Luigi's Pizza,$$ • Pizza,4.5,(26),"Conrado Ríos 1593, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/luigis-pizza/_x6VyyG9Qva5q88poiTRDQ
310,Luigi's Pizza,$$ • Pizza,4.5,(26),"Conrado Ríos 1593, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/luigis-pizza/_x6VyyG9Qva5q88poiTRDQ
311,El Barquito de Colón,$$ • Mariscos,4.8,(13),"Cristóbal Colón 565, Arica, Arica Y Parinacota, Chile, Local 22,  • Más información",https://www.ubereats.com/cl/arica/food-delivery/el-barquito-de-colon/lebxe6rNRkS5BX2oLsOK5Q
312,El Barquito de Colón,$$ • Mariscos,4.8,(13),"Cristóbal Colón 565, Arica, Arica Y Parinacota, Chile, Local 22,  • Más información",https://www.ubereats.com/cl/arica/food-delivery/el-barquito-de-colon/lebxe6rNRkS5BX2oLsOK5Q
313,Majos Pizza,$$ • Pizza,,,"Pedro Aguirre Cerda 1013, Arica, Región de Arica y Parinacota 1000826 • Más información",https://www.ubereats.com/cl/arica/food-delivery/majos-pizza/MnibAUmJSaKP5vC9F-jJyA
314,El Rey del Marisco,$$ • Mariscos,,,"Cristóbal Colón 565, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/el-rey-del-marisco/DyDheUQ_TSCCSWzoqFxxqw
315,QDelicia,$$ • Pizza,,,"Cardenal Caro 490, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/qdelicia/NAyDsJNsSAigNkIYcfZ2vw
316,QDelicia,$$ • Pizza,,,"Cardenal Caro 490, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/qdelicia/NAyDsJNsSAigNkIYcfZ2vw
317,QDelicia,$$ • Pizza,,,"Cardenal Caro 490, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/qdelicia/NAyDsJNsSAigNkIYcfZ2vw
318,Pollos Pipo Asados II,$$ • Comida reconfortante,,,"Los Coihues 2116, Arica, Arica Y Parinacota, Chile, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/pollos-pipo-asados-ii/eNi05dWCTrK1_Am5P5rqnQ
319,Pollos Pipo Asados II,$$ • Comida reconfortante,,,"Los Coihues 2116, Arica, Arica Y Parinacota, Chile, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/pollos-pipo-asados-ii/eNi05dWCTrK1_Am5P5rqnQ
320,Pollos Pipo & Sandwich,$$ • Comida reconfortante,,,"Los Coihues 2116, Arica, Arica Y Parinacota, Chile, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/pollos-pipo-%26-sandwich/p5lLlnhMQFGjSQ_2VcPqYQ
321,Quinto Restaurante,$$ • Latina,,,"General Manuel Baquedano 479, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/quinto-restaurante/2NJOdeO-RhSjYDEWALknaA
322,Quinto Restaurante,$$ • Latina,,,"General Manuel Baquedano 479, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/quinto-restaurante/2NJOdeO-RhSjYDEWALknaA
323,Restaurante Amaz,$$ • Peruana,,,"Calle San Marcos #251, Arica, Región de Arica y Parinacota 1000496 • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurante-amaz/Hi4EkmcDRgapCTOXnCA7Jg
324,Gurrufio,$$ • Venezolana,,,"Av. Chile 1204, Arica, Arica Y Parinacota, Chile, Local 22 LB,  • Más información",https://www.ubereats.com/cl/arica/food-delivery/gurrufio/H_C64C6uRx24vj8lXITdeA
325,María Morena - 21 de Mayo,$$ • Peruana,,,"21 De Mayo 207, Arica, Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/maria-morena-21-de-mayo/YMWAOfMLRXC_61VssF23tg
326,Tommy Beans - Arica Calle,$$ • Mexicana,4.2,(11),"21 De Mayo 439, Arica., Arica, AP 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/tommy-beans-arica-calle/ji4Qgp8ZQWSACljCNtBUBA
327,Doña Isabel,$$ • Comida reconfortante,4.6,(500+),"Avenida Joaquín Aracena 2235, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/dona-isabel/oeagxf0tSu2Sd6_q3w6Jiw
328,Doña Isabel,$$ • Comida reconfortante,4.6,(500+),"Avenida Joaquín Aracena 2235, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/dona-isabel/oeagxf0tSu2Sd6_q3w6Jiw
329,Doña Isabel,$$ • Comida reconfortante,4.6,(500+),"Avenida Joaquín Aracena 2235, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/dona-isabel/oeagxf0tSu2Sd6_q3w6Jiw
330,Doña Isabel,$$ • Comida reconfortante,4.6,(500+),"Avenida Joaquín Aracena 2235, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/dona-isabel/oeagxf0tSu2Sd6_q3w6Jiw
331,Montalbano - Mall Plaza Arica,$$ • Italiana,,,"Diego Portales 640, Mall Plaza Arica, Arica, Arica  Chile, Arica 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/montalbano-mall-plaza-arica/nlrUX0LUSM6vTiIzJebEtA
332,Montalbano - Mall Plaza Arica,$$ • Italiana,,,"Diego Portales 640, Mall Plaza Arica, Arica, Arica  Chile, Arica 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/montalbano-mall-plaza-arica/nlrUX0LUSM6vTiIzJebEtA
333,Montalbano - Mall Plaza Arica,$$ • Italiana,,,"Diego Portales 640, Mall Plaza Arica, Arica, Arica  Chile, Arica 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/montalbano-mall-plaza-arica/nlrUX0LUSM6vTiIzJebEtA
334,Dimango - Playa,$$ • Latina fusión,4.5,(500+),"Raul Pey 2592, Arica, Región de Arica y Parinacota Arica • Más información",https://www.ubereats.com/cl/arica/food-delivery/dimango-playa/GXN8F2ngT8Srm6fivLO5ug
335,Restaurante  El Gusto  - Av España,$$ • Chilena,,,"España 3062, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurante-el-gusto-av-espana/IbCjQOfBRoqikHbuj-olpQ
336,Restaurante  El Gusto  - Av España,$$ • Chilena,,,"España 3062, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurante-el-gusto-av-espana/IbCjQOfBRoqikHbuj-olpQ
337,Restaurante  El Gusto  - Av España,$$ • Chilena,,,"España 3062, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurante-el-gusto-av-espana/IbCjQOfBRoqikHbuj-olpQ
338,Restaurante  El Gusto  - Av España,$$ • Chilena,,,"España 3062, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurante-el-gusto-av-espana/IbCjQOfBRoqikHbuj-olpQ
339,Restaurante  El Gusto  - Av España,$$ • Chilena,,,"España 3062, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurante-el-gusto-av-espana/IbCjQOfBRoqikHbuj-olpQ
340,Restaurante  El Gusto  - Av España,$$ • Chilena,,,"España 3062, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurante-el-gusto-av-espana/IbCjQOfBRoqikHbuj-olpQ
341,Restaurante  El Gusto  - Av España,$$ • Chilena,,,"España 3062, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurante-el-gusto-av-espana/IbCjQOfBRoqikHbuj-olpQ
342,Restaurante  El Gusto  - Av España,$$ • Chilena,,,"España 3062, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurante-el-gusto-av-espana/IbCjQOfBRoqikHbuj-olpQ
343,Good Lucky Coffee,$$ • Postres,4.8,(118),"Pedro Aguirre Cerda #1211, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/good-lucky-coffee/8JgvKxI3QJWQYxNyDGYUZw
344,Good Lucky Coffee,$$ • Postres,4.8,(118),"Pedro Aguirre Cerda #1211, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/good-lucky-coffee/8JgvKxI3QJWQYxNyDGYUZw
345,Good Lucky Coffee,$$ • Postres,4.8,(118),"Pedro Aguirre Cerda #1211, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/good-lucky-coffee/8JgvKxI3QJWQYxNyDGYUZw
346,Dimango - Postres,$$ • Postres,,,"Raul Pey 2592, Arica, Región de Arica y Parinacota Arica • Más información",https://www.ubereats.com/cl/arica/food-delivery/dimango-postres/s8GXGnKSQE6PxXHNbDR-nQ
347,Sabores KongGusto,$$ • Postres,4.7,(159),"Lincoyan 2099, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/sabores-konggusto/T_6KvBblS2OAgBvny6fKmw
348,Dimango - Mall Plaza,$$ • Postres,4.4,(13),"Av. Diego Portales 640, Arica, Arica, Región de Arica y Parinacota Arica • Más información",https://www.ubereats.com/cl/arica/food-delivery/dimango-mall-plaza/4FwZ6JmNTbiRCo_SGLgwNw
349,Dimango - Centro,$$ • Postres,,,"21 De Mayo 345, Arica, Arica, Región de Arica y Parinacota Arica • Más información",https://www.ubereats.com/cl/arica/food-delivery/dimango-centro/UZ-Q1V3iQG-jF9BHABFw7A
350,Alex´s Cake Shop,$$ • Postres,,,"Joaquín Aracena 2016, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/alex-s-cake-shop/KX7QTP1KRCSOhKCYab-ZOA
351,Alex´s Cake Shop,$$ • Postres,,,"Joaquín Aracena 2016, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/alex-s-cake-shop/KX7QTP1KRCSOhKCYab-ZOA
352,Alex´s Cake Shop,$$ • Postres,,,"Joaquín Aracena 2016, Arica, Región de Arica y Parinacota 1000000 • Más información",https://www.ubereats.com/cl/arica/food-delivery/alex-s-cake-shop/KX7QTP1KRCSOhKCYab-ZOA
353,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
354,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
355,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
356,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
357,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
358,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
359,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
360,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
361,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
362,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
363,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
364,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
365,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
366,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
367,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
368,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
369,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
370,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
371,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
372,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
373,Restaurant Peruano A. Polo,$$ • Peruana,4.5,(61),"Av. Sta. María 2141 Local 390-391-392-393, Arica, Arica y Parinacota • Más información",https://www.ubereats.com/cl/arica/food-delivery/restaurant-peruano-a-polo/4yBumMNZSOqV4wWlpnJ8Bg
