,Nombre,Categoria_Especifica,Calificacion,Reviews,Direccion,Url
202,Pasteleria Erika Navarro,$$ • Pasteles • Postres,,,"Cl. 74a #71-32, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/pasteleria-erika-navarro/9SGkpwjRSmCuGc7nWBYYBQ
203,Margarita Saieh de Jassir (la 53),$$ • Pasteles • Panadería,4.4,(18),"Cra. 53, Barranquilla, Atlántico, Colombia, CR 53 No 85 - 125, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/margarita-saieh-de-jassir-la-53/UvwWzElZRAqlxAs_3Z0n3A
204,Margarita Saieh de Jassir (Plaza del Parque),$$ • Pasteles • Panadería,,,"Cra. 56 #98-55, Barranquilla, Atlántico, Colombia, Carrera 56 98 55, Atlántico 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/margarita-saieh-de-jassir-plaza-del-parque/Z21RyRy8QTKtN5keOyvOWw
205,Margarita Saieh de Jassir (Via 40),$$ • Pasteles • Panadería,,,"Via 40 # 69-19, Barranquilla, Atlántico, Colombia, Atlántico 080003 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/margarita-saieh-de-jassir-via-40/vwLtrLSSSm2I48d08W-4cg
206,Popsy - Calle 93,$ • Helado y yogur helado,4.7,(14),"Calle 93 No. 45b – 07,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/popsy-calle-93/gk_tk2JhQxacjsRJNE_akQ
207,Popsy - Mall plaza buenavista,$ • Helado y yogur helado,4.8,(12),"Cra. 55 ## 99 51, Barranquilla, Atlántico, Colombia, LS 022,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/popsy-mall-plaza-buenavista/ho9eU_5AQP2Z8Iv4696JTQ
208,Samue In,$$ • Americana,4.6,(50+),"Cra. 52 ##84-98, Barranquilla, Atlántico, Colombia, Cra 52 84 126, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/samue-in/89hGnzANQxegLmTIY2M8HA
209,KFC (Carrera 43),$ • Pollo • Comida rápida,4.6,(50+),"Cra. 43, Barranquilla, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/kfc-carrera-43/nX1Yt046TtecHPYBWaX4Lw
210,Mr. Full (Cra 41),$$ • Comida rápida,4.6,(50+),"Cl. 57 #41-6, Barranquilla, Atlántico, Colombia, Calle 57 #41-06,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mr-full-cra-41/ZGw3TBaSQr-t5HqDj3b2Lw
211,McDonald's (Prado),$$ • Hamburguesas • Americana • Comida rápida • Postres,4.5,(50+),"Cl. 80 #51b-10, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mcdonalds-prado/CKlzOtaIQra7z0XMoOeHaQ
212,McDonald's Carrera 43,Hamburguesas,4.5,(50+),"Cra. 43, Barranquilla, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mcdonalds-carrera-43/1tYVSE4jTEOxxD5VlbmTSg
213,KFC (Americas),$ • Pollo • Comida rápida,4.5,(50+),"Cra. 60 #77-75, Barranquilla, Atlántico 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/kfc-americas/971b77K6QnePInnzk6eq-g
214,Cuarto D' Libra (San Francisco),Hamburguesas,3.8,(12),"Cra. 36 #71-71, Carrera 36 # 71-71, Barranquilla, Atlántico 080016 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/cuarto-d-libra-san-francisco/_eNJ5eKeTlWrOajrgPSAJQ
215,Flaco's place,$$ • Comida rápida,4.3,(13),"Cl. 80 #64-57, Barranquilla, Atlántico, Colombia, Calle 80 # 64-57,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/flacos-place/SyEHyLInSWCiZG2xrxnv_g
216,Bull's Wings ,$$ • Alitas,4.5,(27),"Cl. 81 #65-49, Barranquilla, Atlántico, Colombia, Casa,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/bulls-wings/ifQOeXc-Q7-OsoBNTs27Kg
217,Delicias Canaán ,Americana,4.8,(11),"Cra. 36 #54-110, Barranquilla, Atlántico, Colombia, Cra. 36 # 54-110,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/delicias-canaan/1Ag70rqfQReMqNyGdfxqfw
218,Bull's Wings (Boston),$ • Alitas,4.5,(14),"Calle 62 # 43 - 77, Barranquilla, Atlántico 080002 Colombia, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/bulls-wings-boston/PJUlkVohSzm1fnT0Di0ksA
219,Don Cayeye,$ • Colombiana • Latina • Comida rápida • Pollo,,,"Calle 70 #49-52, Barranquilla, Atlántico 080002 Colombia, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/don-cayeye/0HCR4ATERjK1aPITggOaDA
220,McDonald's Portal del Prado,Hamburguesas,,,"Cl. 53 #46-192, Barranquilla, Barranquilla, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mcdonalds-portal-del-prado/KLy6jNWHS-aasnJ9lRmxIQ
221,Sandwich Qbano (Portal del Prado),$$ • Sándwich,,,"Piso 2 Local 201, Cra. 50 #46-192, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/sandwich-qbano-portal-del-prado/Z2NL0ITdRCOPD5ZRZXcYkQ
222,Sandwich Qbano (Villa Country),$$ • Sándwich,4.4,(11),"Cl. 78 #53-70,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/sandwich-qbano-villa-country/YrqHKeC2QC6IBaCxKbob7w
223,Sandwich Qbano (Cc Unico),$$ • Sándwich,4.8,(25),"Calle74 # 38d 113, Barranquilla, LatAm - ACAC 110121 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/sandwich-qbano-cc-unico/2mwCuzDvQDufHRp4H0IMaQ
224,Mario Bross 84,$$ • Latina • Comida rápida,,,"Cra. 49c #84-10, Barranquilla, Atlántico, Colombia, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mario-bross-84/Us-fB4NMQRKkllNyAO0XZA
225,Cuarto D' Libra (Paraiso),Hamburguesas,,,"Cra. 60 #79, Barranquilla, Atlántico, Colombia, Cra 60 #79-04,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/cuarto-d-libra-paraiso/-q22RFVRTnCXVy_h1-2Sgw
226,Piko Riko (Torcoroma),$$ • Colombiana,,,"Cl. 84 #51-74, Barranquilla, Atlántico • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/piko-riko-torcoroma/mtVU1PLURVGMJyirBqUxgw
227,Mario Bross (Plaza Norte),$$ • Latina • Comida rápida,,,"Carrera 65 No 86-191, Barranquilla, Atlántico, Colombia, Local 109, Atlántico 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mario-bross-plaza-norte/sPQsw1I0S3aunqG363bi2A
228,El Viejoeste,$ • Alitas,,,"Cl. 79b #74a-28, Barranquilla, Atlántico 080001 Colombia, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/el-viejoeste/zXzjH_-6QBSoq7gJctoV0Q
229,Buffalo Grill CC Unico,$ • Filetes • Hamburguesas,,,"Cl. 74 #38d 113 K11, Barranquilla, 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/buffalo-grill-cc-unico/zyihyPRrSFiNbz3v5zvy_g
230,José y María Sanguchería (Zona 4),$$ • Sándwich,,,"Dirección De La 2, Centro Comercial Buena Vista I, Cl. 98 #52-115, Barranquilla, Atlántico, Colombia, Lo. 418,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/jose-y-maria-sangucheria-zona-4/xHdcXqDzTWquqPfQ7xnl4w
231,Dogor Mix,$$ • Americana,,,"Cra. 65 #74-36, Barranquilla, Atlántico, Colombia, Cra. 65 # 74-36,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/dogor-mix/xcqNVl7vTtCKQ_sgo8gdPw
232,Fiorella Pizza (Cra 52),$$ • Pizza,4.5,(37),"Cra. 52, Barranquilla, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/fiorella-pizza-cra-52/NqGqukuIQaSuOU3mnjV0Sw
233,Mono's Pizza,$ • Pizza,4.5,(13),"Carrera 70 # 88 - 09, Barranquilla, Villa Carolina 080001 Colombia, Villa Carolina 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/monos-pizza/qV2KTPHBRmmzl8s5Yg-9Hw
234,Callme Pizza,$$ • Pizza,,,"Calle 91a #75a-06, Local 2, Barranquilla, 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/callme-pizza/ceJE_4-jRcmdQK1sWcSd7w
235,La Torre De Pizza,$ • Italiana,,,"Cl. 64 #65-11, Barranquilla, Atlántico, Colombia, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/la-torre-de-pizza/aSQKgS1dT6ixdsAuwyua8w
236,Giuliano Knibal,$ • Pizza,,,"Cra. 38 #76 193, Local 4, Barranquilla, Atlántico 080016 Colombia, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/giuliano-knibal/OwTO6mz8TYius_Wt3XWSWw
237,Klisto food,$ • Pizza,,,"Cra. 66 #74-191, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/klisto-food/0pKZmCD9TjGcdSOuR7WmHw
238,La Pizzeria Barranquilla,$$ • Pizza • Italiana,,,"Cl. 82 #45-25, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/la-pizzeria-barranquilla/1MqLFCRhQRmSrbi6Vp2AqQ
239,Salvator's Pizza (Cra 38),$$ • Italiana • Pizza,4.5,(50+),"Cra. 38 #76-161, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/salvators-pizza-cra-38/CF547c0nRiOhAMbNLIxlwA
240,Salvator's Pizza (Calle 84),$$ • Italiana • Pizza,4.3,(12),"Cl. 84 #43b 41, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/salvators-pizza-calle-84/J0WYRm5rSEW7AuINCA3KFw
241,Salvator's Pizza (Calle 80),$$ • Italiana • Pizza,4.1,(13),"Cl. 80 #68-34, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/salvators-pizza-calle-80/ivwPJ73PQw-9XXT2nLPiYQ
242,IL Forno (CC Viva),$$ • Italiana,,,"Cra 51b #87-50, Barranquilla, Atlántico • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/il-forno-cc-viva/JQKZNh4ITrOqwOjrDVuBMg
243,Ámalo (Zona 4),$$ • Pasta,,,"Dirección De La 2, Centro Comercial Buena Vista I, Cl. 98 #52-115, Barranquilla, Atlántico, Colombia, Lo. 418,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/amalo-zona-4/SpRW66e2Sh-oL1Q7G-TBsA
244,Roots Veggie & Healthy Food,$$ • Saludable,,,"Cl. 93 #42h-60, Barranquilla, Atlántico, 080020, Cll 93 #42H-60,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/roots-veggie-%26-healthy-food/7AOrbrlSRzeI5Xq-H7Pa6w
245,Pan Pa' Ya! (Calle 82),$$ • Colombiana,,,"Cl. 82, Barranquilla, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/pan-pa-ya!-calle-82/zGzasQB5QwWVoRP3dka9aw
246,Santa Parrilla Mix,$$ • Colombiana • Americana,,,"Cra. 33 #71-139, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/santa-parrilla-mix/fJRBQAiIRPyFRjUHyB1LRg
247,Arepas y Chuzos La 80,$ • Colombiana,,,"Cra. 67 #70-40, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/arepas-y-chuzos-la-80/oy0lU_SpRiOZSwQnLs5XNg
248,Fifty Four (Calle 54),$$ • Colombiana,,,"Cl. 54 #37-06, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/fifty-four-calle-54/Hqm5r6p-S7CNLGU3ykoAvg
249,Piko Riko (CC Americano),$$ • Pollo,3.9,(22),"Cra. 38, Local 215, Barranquilla, Atlántico 080016 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/piko-riko-cc-americano/JK618-1URQKpToRhfgpM-Q
250,Piko Riko (U Autonoma),$$ • Colombiana,,,"Cra. 46, Barranquilla, Atlántico, Colombia, U. Autonoma Ingresar Por La Calle 88,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/piko-riko-u-autonoma/7LYfrQCvSOSXhJ4_lU_D-g
251,Sarabel,$ • Colombiana,,,"Cra. 43 #76-14, Barranquilla Atlántico, Barranquilla, Atlántico 080020 Colombia, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/sarabel/CEBe7UUBR7yfrWUEzC-vNQ
252,La Parrilla La Original (Villa Country),$$ • Colombiana,4.6,(13),"Cc Viilla Country, Barranquilla, Atlántico 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/la-parrilla-la-original-villa-country/JQFgfgbbRnK-uH2haNSG-w
253,Congo Bowls,$ • Colombiana,5,(16),"Calle 84 # 54-21 Local 4, Calle 84 # 54-21 Local 4, Barranquilla 080001 Colombia, Local (BigBites), Barranquilla 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/congo-bowls/0pcVrOwjTFyATOG6qALlVA
254,Restaurante Taibel Cocina Colombiana,$ • Colombiana,4.3,(14),"Cl. 74 ##48-35, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/restaurante-taibel-cocina-colombiana/4f5B01puTbuMaifI_fqMMQ
255,La Parrilla La Original (Unico),$$ • Colombiana,,,"Unico Centro Centro Comercial, Barranquilla, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/la-parrilla-la-original-unico/v9pObnSCQg2qwJR5WcJgdQ
256,La Plaza del Arriero,Colombiana,5,(11),"Cra. 38 #74-61, Barranquilla, Atlántico • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/la-plaza-del-arriero/WdgLX5QRQ-OhRhfKhGjBHg
257,Sancochos la 72,$ • Colombiana,,,"Cl. 72 #41b-81,Las Delicias., Barranquilla, Atlántico 080020 Colombia, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/sancochos-la-72/xj-hm6fFTJaE-wImMp013w
258,Bendito Sancocho,Colombiana,4.7,(50+),"Cl. 74 #47-48, Barranquilla, Atlántico, Colombia, Cll 74 #47-48,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/bendito-sancocho/GfK7GInqRzKh1Xs_rY-46A
259,Piko Riko (Torcoroma),$$ • Colombiana,,,"Cl. 84 #51-74, Barranquilla, Atlántico • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/piko-riko-torcoroma/mtVU1PLURVGMJyirBqUxgw
260,Don Jediondo (Viva),$$ • Colombiana,,,"87-50, Cra 51b, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/don-jediondo-viva/yB9ZOa0ORLmDUSP8CoFB6g
261,Fritos Deluxe,$ • Colombiana,,,"Calle 92 # 51c-30, Barranquilla,   Colombia, 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/fritos-deluxe/Bo7aW-RdSnSdwQEbyBMnug
262,Restaurante Donde Mama,$$ • Colombiana,,,"Cra. 60 #68-38, Barranquilla, Atlántico, Colombia, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/restaurante-donde-mama/Nrhr5MKATgGRreAA2zghwg
263,Baraka (Viva Barranquilla),$ • Colombiana,,,"Cra 51b #87-50, Barranquilla, Atlántico, Colombia, Cra 51 # 87 - 30,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/baraka-viva-barranquilla/tVU_Lh-nRNy5tpYARWMNag
264,Baraka (Villa Country),$ • Colombiana,,,"Calle 78 No. 53 70 Cc Villa Country Local 328, Barranquilla, Barranquilla 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/baraka-villa-country/tWfBVwYlQw6kJEj2fnX0BA
265,Alegoria,$$ • Colombiana,,,"Cl. 70 #50-36, Barranquilla, Atlántico, Colombia, Calle 70 # 50 36, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/alegoria/uGGrD4GeQUepoazldFNPRw
266,Palangana (Zona 4),$$ • Colombiana,,,"Dirección De La 2, Centro Comercial Buena Vista I, Cl. 98 #52-115, Barranquilla, Atlántico, Colombia, Lo. 418,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/palangana-zona-4/1QpGEMPKSru1Np_Y1xypmA
267,Arepa Buffet,$$ • Colombiana,,,"Cra 42 #78b-191, Barranquilla, Atlántico 080020 Colombia, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/arepa-buffet/5rTosZyjSNCyF6blssDQaw
268,Los juguitos,$$ • Colombiana,,,"Cra. 75a ##91-16,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/los-juguitos/D4je5--USrOACCe7HUa2nA
269,Sancocho Express,$$ • Colombiana • Pollo,4.2,(20),"Cl. 80 #64-57, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/sancocho-express/Hu_JirnUQ66B5f2jyALQGA
270,Picaditas (Carrera 45),$$ • Colombiana,,,"Cra. 45 #67-1, Barranquilla, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/picaditas-carrera-45/ex0M56HETlO0Dfy5gPyhdQ
271,Quillita Club,Colombiana,,,"Cra. 60 #77-62, Barranquilla, Atlántico, Colombia, Cra 60 #77-62 , Atlántico 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/quillita-club/Jm5X7Iz2SGGwnjpU7_cP4A
272,Picaditas (Carrera 43),$$ • Colombiana,,,"Cra. 43 #72-122, Barranquilla, Atlántico, Colombia, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/picaditas-carrera-43/EAaRT6H2Qq6tpEYBXasyxg
273,Pan Pa' Ya! (Calle 82),$$ • Colombiana,,,"Cl. 82, Barranquilla, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/pan-pa-ya!-calle-82/zGzasQB5QwWVoRP3dka9aw
274,Picaditas (Calle 79),$$ • Colombiana,,,"Cl. 79 #51-49, Barranquilla, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/picaditas-calle-79/13u0lbgESiS1YhKMGmydvQ
275,Picaditas (Carrera 51),$$ • Colombiana,,,"Av. Alberto Assa #96-13, Barranquilla, Atlántico, Colombia, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/picaditas-carrera-51/LkIiPFnLRjqGwhd3dJx6Pw
276,Lechona Compa'e Choncho,$ • Colombiana • Pollo,,,"Cra. 75 ## 82 - 70, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/lechona-compae-choncho/SDSW8LdNT9mSZ_lwN-zpOA
277,Don Cayeye,$ • Colombiana • Latina • Comida rápida • Pollo,,,"Calle 70 #49-52, Barranquilla, Atlántico 080002 Colombia, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/don-cayeye/0HCR4ATERjK1aPITggOaDA
278,Tao Asian Cuisine,$ • China,,,"Cra 74 No 91-11 Local 3, Barranquilla,   Colombia, 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/tao-asian-cuisine/xTz_oGVbSp-MQGEca30bhQ
279,Dona Linda,$$ • Mediterránea,,,"Cra. 50, Barranquilla, Atlántico, Colombia, Carrera 50 # 80 - 237, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/dona-linda/Y6x7LCsOQZOi3zU4wpBIOg
280,La Pecera (Zona 4),$$ • Mariscos,,,"Dirección De La 2, Centro Comercial Buena Vista I, Cl. 98 #52-115, Barranquilla, Atlántico, Colombia, Local 418,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/la-pecera-zona-4/stCIe1EhS4C1MB7N-f3FYw
281,Piko Riko (Portal Prado),$$ • Pollo,,,"Portal Del Prado Shopping Center, Local 206, Atlántico • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/piko-riko-portal-prado/j_HxsKgnTByRH8h9dlgARQ
282,JEMDOG'S fastfood,$ • Burgers,,,"5034 Carrera 52, Barranquilla, Atlantico 080002 Colombia, Barranquilla 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/jemdogs-fastfood/JMThVxQhQq25tVGNlaMsZg
283,McDonald's (Prado),$$ • Hamburguesas • Americana • Comida rápida • Postres,4.5,(50+),"Cl. 80 #51b-10, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mcdonalds-prado/CKlzOtaIQra7z0XMoOeHaQ
284,Mr. Full (Cra 41),$$ • Comida rápida,4.6,(50+),"Cl. 57 #41-6, Barranquilla, Atlántico, Colombia, Calle 57 #41-06,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mr-full-cra-41/ZGw3TBaSQr-t5HqDj3b2Lw
285,Mr. Chuzz (Bq Norte),$ • Americana,,,"Cra. 59c ##79-324, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mr-chuzz-bq-norte/we-ZMpLtQqG_aFo95v13UA
286,McDonald's Carrera 43,Hamburguesas,4.5,(50+),"Cra. 43, Barranquilla, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mcdonalds-carrera-43/1tYVSE4jTEOxxD5VlbmTSg
287,Flaco's place,$$ • Comida rápida,4.3,(13),"Cl. 80 #64-57, Barranquilla, Atlántico, Colombia, Calle 80 # 64-57,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/flacos-place/SyEHyLInSWCiZG2xrxnv_g
288,Cuarto D' Libra (San Francisco),Hamburguesas,3.8,(12),"Cra. 36 #71-71, Carrera 36 # 71-71, Barranquilla, Atlántico 080016 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/cuarto-d-libra-san-francisco/_eNJ5eKeTlWrOajrgPSAJQ
289,Vic Burger Company,$$ • Burgers,3.8,(29),"Calle 73 # 41-55, Barranquilla, Atlántico 080020 Colombia, Casa B, Atlántico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/vic-burger-company/n78crjL3TY2JzTDzMCSnRg
290,Andre's Burgers,$ • Burgers,,,"Cra. 25b #56-115, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/andres-burgers/wNbYgE5rTDKB6ZjWXbuP0g
291,Santa Parrilla Mix,$$ • Colombiana • Americana,,,"Cra. 33 #71-139, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/santa-parrilla-mix/fJRBQAiIRPyFRjUHyB1LRg
292,Samue In,$$ • Americana,4.6,(50+),"Cra. 52 ##84-98, Barranquilla, Atlántico, Colombia, Cra 52 84 126, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/samue-in/89hGnzANQxegLmTIY2M8HA
293,A La Parrilla Gourmet,$$ • Hamburguesas,4.6,(50+),"Cl. 61 #27-90, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/a-la-parrilla-gourmet/e75r8h9eSP6H5G6MbvAI1w
294,Delicias Canaán ,Americana,4.8,(11),"Cra. 36 #54-110, Barranquilla, Atlántico, Colombia, Cra. 36 # 54-110,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/delicias-canaan/1Ag70rqfQReMqNyGdfxqfw
295,Pinky y Cerebro (Calle 88),$$ • Americana,4.3,(16),"Cl. 88, Barranquilla, Atlántico 080001 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/pinky-y-cerebro-calle-88/yDfiAtjcRNSzEVJeYU1rkQ
296,McDonald's Portal del Prado,Hamburguesas,,,"Cl. 53 #46-192, Barranquilla, Barranquilla, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mcdonalds-portal-del-prado/KLy6jNWHS-aasnJ9lRmxIQ
297,Cuarto D' Libra (Paraiso),Hamburguesas,,,"Cra. 60 #79, Barranquilla, Atlántico, Colombia, Cra 60 #79-04,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/cuarto-d-libra-paraiso/-q22RFVRTnCXVy_h1-2Sgw
298,Troii Street Food,$$ • Hamburguesas,,,"Cra. 47 #69-18, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/troii-street-food/47sqFLOyT0SHpyWmNPSFTg
299,Buffalo Grill (Portal del Prado),$$ • Filetes • Hamburguesas,,,"Centro Comercial Prado, Cl. 53 #46-192, Barranquilla, Atlántico, Colombia, Atlántico 080002 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/buffalo-grill-portal-del-prado/ykHes5JJR6WuqO7Y6lotgw
300,Buffalo Grill CC Unico,$ • Filetes • Hamburguesas,,,"Cl. 74 #38d 113 K11, Barranquilla, 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/buffalo-grill-cc-unico/zyihyPRrSFiNbz3v5zvy_g
301,La Parrilla La Original (Unico),$$ • Colombiana,,,"Unico Centro Centro Comercial, Barranquilla, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/la-parrilla-la-original-unico/v9pObnSCQg2qwJR5WcJgdQ
302,Mario Bross 84,$$ • Latina • Comida rápida,,,"Cra. 49c #84-10, Barranquilla, Atlántico, Colombia, Atlántico 080020 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mario-bross-84/Us-fB4NMQRKkllNyAO0XZA
303,Dogor Mix,$$ • Americana,,,"Cra. 65 #74-36, Barranquilla, Atlántico, Colombia, Cra. 65 # 74-36,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/dogor-mix/xcqNVl7vTtCKQ_sgo8gdPw
304,La Saga Fast Food,$$ • Americana,,,"Cra 43 N. 95a -08 , Local 2,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/la-saga-fast-food/SVT1CBPiQp-UD2qlz2Q-QA
305,BAQ Burger House,$ • Burgers,4.6,(28),"Calle 92 # 51c-30 Local 3, Barranquilla, Atlantico 080020 Colombia, Atlantico 110221 • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/baq-burger-house/91WlesqHRGSoF81MqLHMjA
306,Burger Mode,$ • Burgers,4.3,(10),"Cl. 80 #64-57, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/burger-mode/tVRi_STuQOKDRW0Q4vZDLA
307,Mí Bella Rosa BR,$ • Burgers,,,"Cra. 32 #68-46, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/mi-bella-rosa-br/95krQ2atSICtbInzOOBAgA
308,Angus Burger (Barranquilla),$ • Burgers,,,"Cl. 92 #46-31, Barranquilla, Atlántico, Colombia,  • Más información",https://www.ubereats.com/co/barranquilla/food-delivery/angus-burger-barranquilla/ajG85bbOQnWdjeezWg4e7g
