,Nombre,Categoria_Especifica,Calificacion,Reviews,Direccion,Url
1456,IL Forno (Los Colores),$$ • Italiana,4.9,(57),"Cl. 53, Medellín, Antioquia, Colombia, Los Colores Calle 53 #72 44 Local 106 Medellin, Antioquia Colombia, Antioquia 050034 • Más información",https://www.ubereats.com/co/medellin/food-delivery/il-forno-los-colores/EBKxf7Q3TwiSEAblkmTR0Q
1457,Crepes & Waffles  (Llanogrande),$ • Ice Cream & Frozen Yogurt,,,"Vereda 3 Puerta Despues De Bomba Esso, Medellin,   Colombia, 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/crepes-%26-waffles-llanogrande/_e-ZLI8WSNumWvuwK5wRbw
1458,Crepes & Waffles  (Llanogrande),$ • Ice Cream & Frozen Yogurt,,,"Vereda 3 Puerta Despues De Bomba Esso, Medellin,   Colombia, 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/crepes-%26-waffles-llanogrande/_e-ZLI8WSNumWvuwK5wRbw
1459,Cafe Frutal,$$ • Café,4.4,(17),"Cra. 40 #52-29, Medellín, Antioquia, Colombia, Cr 40  52-29,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/cafe-frutal/EqWB8Ff5Q6SosFwDQ6tl3g
1460,La Esquina del Pandebono,$ • Panadería,,,"Cra. 76 #33a-7, Medellín, Antioquia 050031 • Más información",https://www.ubereats.com/co/medellin/food-delivery/la-esquina-del-pandebono/pVt32m4gRiSN7aRKK2qrMw
1461,La Esquina del Pandebono,$ • Panadería,,,"Cra. 76 #33a-7, Medellín, Antioquia 050031 • Más información",https://www.ubereats.com/co/medellin/food-delivery/la-esquina-del-pandebono/pVt32m4gRiSN7aRKK2qrMw
1462,La Esquina del Pandebono,$ • Panadería,,,"Cra. 76 #33a-7, Medellín, Antioquia 050031 • Más información",https://www.ubereats.com/co/medellin/food-delivery/la-esquina-del-pandebono/pVt32m4gRiSN7aRKK2qrMw
1463,La Esquina del Pandebono,$ • Panadería,,,"Cra. 76 #33a-7, Medellín, Antioquia 050031 • Más información",https://www.ubereats.com/co/medellin/food-delivery/la-esquina-del-pandebono/pVt32m4gRiSN7aRKK2qrMw
1464,KFC (Laureles),$ • Pollo • Comida rápida,4.5,(200+),"Cl. 39d ##73-86, Medellín, Antioquia 050031 • Más información",https://www.ubereats.com/co/medellin/food-delivery/kfc-laureles/QPBWzl_4Qu2NroWSlHtO2w
1465,KFC (Laureles),$ • Pollo • Comida rápida,4.5,(200+),"Cl. 39d ##73-86, Medellín, Antioquia 050031 • Más información",https://www.ubereats.com/co/medellin/food-delivery/kfc-laureles/QPBWzl_4Qu2NroWSlHtO2w
1466,KFC (Calle 10),$ • Pollo • Comida rápida,4.5,(200+),"Cl. 10, Medellín, Antioquia 050021 • Más información",https://www.ubereats.com/co/medellin/food-delivery/kfc-calle-10/sqmSJTD0ReOQNjzVX2XemA
1467,Sandwich Qbano (La 70),$$ • Sándwich,4.6,(57),"Calle 70 #45e-25,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/sandwich-qbano-la-70/LhCCznWsT3u0zbn3AszKVA
1468,KFC (Arkadia),$ • Pollo,4.1,(43),"Cra. 70 #1-141, Medellín, Antioquia, Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/kfc-arkadia/B2q9GCIvRgaYE36FLz2RFg
1469,KFC (Arkadia),$ • Pollo,4.1,(43),"Cra. 70 #1-141, Medellín, Antioquia, Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/kfc-arkadia/B2q9GCIvRgaYE36FLz2RFg
1470,Buffalo City (Laureles),$ • Hamburguesas • Comida rápida • Americana,4.5,(200+),"Cl 44a #70-40, Medellín, Antioquia, Colombia, Calle 44a #70-40,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/buffalo-city-laureles/7GHtUXV6Tpy0rK-9wJPJYw
1471,Bizarro,$$ • Comida rápida,4.7,(19),"Diagonal 79 #15 177, Diagonal 79 15 177, Sobre La 80 Alfrente De La Clinica Saludcop,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/bizarro/w72Y-v3tT5yfqGzjwxCoUQ
1472,KFC Premium Plaza,$ • Pollo • Comida rápida,4.5,(10),"Carrera 43 # 30-25 Local 2284, Cc Premium Plaza, Medellin,   Colombia, 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/kfc-premium-plaza/l0JsWe1qQ_-RMFcg55-BZQ
1473,German Street Food,$$ • Hamburguesas • Saludable • Comida rápida • Europea,4.6,(67),"Cra. 43b #9 - 07, Medellín, Antioquia, Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/german-street-food/MljYdCJsQkq6ewztWp5rCg
1474,Planeta Wings (Laureles),$$ • Alitas,4.6,(64),"Av. 74b ## 39 B 69, Medellín, Antioquia, Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/planeta-wings-laureles/T2J0h4ZoS-KHDngkvxlWwQ
1475,Sandwich Qbano (Obelisco),$$ • Sándwich,4.6,(55),"Cra. 74 #48-59, Medellín, Antioquia 050034 • Más información",https://www.ubereats.com/co/medellin/food-delivery/sandwich-qbano-obelisco/bdNHnjozR0G_BNwMXsmfOw
1476,Sandwich Qbano (Jumbo 65),$$ • Sándwich,4.7,(56),"Cra. 65 #45-85, Antioquia 050031 • Más información",https://www.ubereats.com/co/medellin/food-delivery/sandwich-qbano-jumbo-65/jHi-jkmLRm-arQ7H-JzPvA
1477,Buffalo City (Provenza),$ • Comida rápida • Hamburguesas,4.6,(200+),"Cra 35#7-75, Medellin, Medellin 050021 Colombia, Medellin 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/buffalo-city-provenza/w2zUZfUcQF2gsod_HrwY3A
1478,Revoltijo,$$ • Comida rápida,,,"Cra. 74 #39d-16, Medellín, Antioquia 050031 • Más información",https://www.ubereats.com/co/medellin/food-delivery/revoltijo/LylfBPA1StKpLSInVRqdLg
1479,El Güero Taquería (Laureles),$$ • Mexicana,4.1,(15),"Cra. 74 #39d-16, Medellín, Antioquia 050031 • Más información",https://www.ubereats.com/co/medellin/food-delivery/el-guero-taqueria-laureles/er3_VuC3QoCuAlzA2IVIzQ
1480,Keba y Pyta,$$ • Árabe • Saludable • Comida rápida,,,"Calle 35# 80a 74, Calle 35 # 80a-74, Medellín, Antioquia 050032 • Más información",https://www.ubereats.com/co/medellin/food-delivery/keba-y-pyta/8nSaJBkeQsy_s4UawikHtg
1481,La Caldera,Colombiana,3.6,(22),"Cl. 43, Calle 43 # 70a-15,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/la-caldera/8aFsW0v0Qia7awSyLN_NSg
1482,District 1,Vietnamita,4.5,(17),"Cra. 33 ##7-135, Medellín, Antioquia, Colombia, Cra 33 #7-135,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/district-1/MBYQVK34SuauLKz7BLNloQ
1483,El Gran Budare,$$ • Comida rápida,4.8,(45),"Cl. 42 #70-108, Medellín, Antioquia 050031 • Más información",https://www.ubereats.com/co/medellin/food-delivery/el-gran-budare/Gf9NPBnaRJ-LmcoBXamx5g
1484,InBite (Laureles),$ • Alitas • Americana • Sándwich,,,"Cq. 75 ##39b - 41, Medellín, Antioquia, 050031, Medellin, 110121 • Más información",https://www.ubereats.com/co/medellin/food-delivery/inbite-laureles/-uu3SD9oRu-D-HJ4KT6gHw
1485,Tagliata Carne y Pasta,$ • Comida rápida • Pasta • Filetes,,,"Cra. 43d #13-23, Medellin, Manila 050021 Colombia, Manila 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/tagliata-carne-y-pasta/xdP2_mTfQKaXsa9BpfO9_Q
1486,La Taza y Helénicos Gyros,$$ • Sándwich • Europea • Café • Comida rápida • Griega • Vegetariana,4.9,(17),"Cq. 75 ##39-33, Medellín, Antioquia, Colombia, Circular 75 39-33 Local 3, Medellín, Antioquia 050031 • Más información",https://www.ubereats.com/co/medellin/food-delivery/la-taza-y-helenicos-gyros/bem5iyyaTHi76phLYuJtVg
1487,70´S WINGS,$ • Alitas,,,"468 Carrera 70, Medellín,  050031 Colombia, Medellin, 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/70-s-wings/RJVOcyn2Qr-LlUACwKhJ_w
1488,Betos Pizza,Pizza,,,"Cl. 44 #80-247, Calle 44 #80-247 Local 247,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/betos-pizza/60kJ5UTyTTCWPsQ8EMbz_A
1489,InBite (Monterrey),$ • Alitas • Sándwich • Americana,,,"Cra. 48 #10 45, Medellín, Antioquia, Colombia, Antioquia 050021 • Más información",https://www.ubereats.com/co/medellin/food-delivery/inbite-monterrey/iW4nq5dqR7ylPr93oVB2zw
1490,Pizza Paisa (La 70),$$ • Pizza,4,(13),"Cra. 70 #43-31, Medellín, Antioquia, Colombia, Cra 70 # 43 31,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/pizza-paisa-la-70/70BFF8LCTiWnSbDY_QJndg
1491,Benedizione Pasta y Pizza,$ • Italiana • Comida rápida • Pizza,,,"Cra. 53 #12 Sur-38, Medellín, Antioquia, Colombia, Guayabal Casa Linda Cerca A La Escuela La Colina,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/benedizione-pasta-y-pizza/NDyNtDw-R3y11OOVoWpK9A
1492,InBite (San Diego),$ • Alitas • Sándwich • Americana,,,"San Diego, Medellín, Medellin, Antioquia, Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/inbite-san-diego/MaQ0CA-TReuR1luHH8H9uQ
1493,Que Ricura,$ • Comida rápida,,,"Calle 10 #37-25, Medellin, Medellin 050021 Colombia, Medellin 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/que-ricura/G_qD9TG-RXWHh0nENmBrQg
1494,Papas Con Cosas,$$ • Comida rápida,4.8,(12),"Cl. 39d #73-126, Medellín, Antioquia, Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/papas-con-cosas/voCx3xaMQ_eqZgioyxnjBw
1495,Delicias Burger,$ • Burgers • Americana,,,"Carrera 75 # 19-13, Medellin, Medellin 050025 Colombia, Medellin 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/delicias-burger/e3Tbs5qfQJOzWhDFzJqcQA
1496,Pa&zza,$$ • Pizza,,,"Cra. 76 & Cl. 31a,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/pa%26zza/MxeadglOTHiT6mm1ru0u6Q
1497,Sazón Parrilla,$$ • Americana,,,"Cra. 38 #49a-21, Medellín, Antioquia, Colombia, Antioquia 050013 • Más información",https://www.ubereats.com/co/medellin/food-delivery/sazon-parrilla/Aq_jr-nsRJK2x2Lrd1qktg
1498,Pigasus Pig & Chicken,$$ • Alitas,,,"Cra. 83 #30a-37, Medellín, Antioquia, Colombia, Antioquia 050026 • Más información",https://www.ubereats.com/co/medellin/food-delivery/pigasus-pig-%26-chicken/363hOIjpQXujdTTxJ1k5MA
1499,El Güero Taquería (Manila) ,$$ • Mexicana,,,"Cra. 43e, Cra. 43e #, 12-12, Medellín, Antioquia 050021 • Más información",https://www.ubereats.com/co/medellin/food-delivery/el-guero-taqueria-manila/4E-ABF2mRxew4b1GSh1oHA
1500,La Gustela,$ • Filetes,,,"Carrera 76 #32bb-07, Medellín, Antioquia, Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/la-gustela/ID-w0anISf21Tsp5W3bYKg
1501,Alitosas (Poblado),$$ • Alitas,,,"Calle 8 # 42 44, Medellin, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/alitosas-poblado/tB9X-EL1R36-50uk8Aea9w
1502,Planeta Wings (De Moda Outlet),$$ • Alitas,,,"Calle 16 # 55-129 De Moda Outlet, Local 332, Medellín, Antioquia, Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/planeta-wings-de-moda-outlet/u_WpbqsXRQGU2gvBM4wgOA
1503,Medellin Burger Company (Laureles),$$ • Comida rápida,,,"Cq. 4, Circular 4 # 70 12,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/medellin-burger-company-laureles/PMcFPvfkSZy6P9lfOK9Ngg
1504,Hot Sports,$ • Alitas,,,"Calle 29# 43g 10, Medellin, Antioquia 050015 Colombia, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/hot-sports/alRqGxVAR9i-wKtaULuxpQ
1505,Super pizzas,Pizza,,,"Cl. 12 #43b-32, Medellín, Antioquia, Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/super-pizzas/sLgLiNqfSiW1hdqLEFXUSQ
1506,El Rancherito (Molinos),$$ • Colombiana,4.5,(51),"Cl. 30a #82a-26, Medellín, Antioquia, Colombia, Antioquia 050026 • Más información",https://www.ubereats.com/co/medellin/food-delivery/el-rancherito-molinos/dKtCMbbnQ--uWPOd0a776A
1507,El Ejecutivo,$$ • Colombiana,4.5,(200+),"Cl. 3 Sur #50e-20, Medellín, Antioquia, Colombia, Piso 1,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/el-ejecutivo/oVCYh4-FT3aIwp0HybCDHg
1508,El Rancherito (Mercado del Rio),$$ • Colombiana,4.6,(65),"Cl. 24 #48-28, Medellín, Antioquia, Colombia, Antioquia 050021 • Más información",https://www.ubereats.com/co/medellin/food-delivery/el-rancherito-mercado-del-rio/pAPfl87vRRivM7Bja67IBQ
1509,El Rancherito (Mercado del Rio),$$ • Colombiana,4.6,(65),"Cl. 24 #48-28, Medellín, Antioquia, Colombia, Antioquia 050021 • Más información",https://www.ubereats.com/co/medellin/food-delivery/el-rancherito-mercado-del-rio/pAPfl87vRRivM7Bja67IBQ
1510,Doña Lechona,$$ • Colombiana,4.5,(141),"Cl. 39d #73-106, Medellín, Antioquia, Colombia, Antioquia 050031 • Más información",https://www.ubereats.com/co/medellin/food-delivery/dona-lechona/odBLcVwDQ5yg9sRGrz0Syw
1511,Doña Lechona,$$ • Colombiana,4.5,(141),"Cl. 39d #73-106, Medellín, Antioquia, Colombia, Antioquia 050031 • Más información",https://www.ubereats.com/co/medellin/food-delivery/dona-lechona/odBLcVwDQ5yg9sRGrz0Syw
1512,Cazuela Express Aguacatala,$$ • Colombiana,4.4,(93),"Cl. 10 Sur #50ff-2 A 50ff-224,, Medellín, Antioquia, Colombia, Calle 10 Sur 50ff 150 Interior 201,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/cazuela-express-aguacatala/DPsfx-zbRriXsQi4W5jPPw
1513,Cazuela Express Aguacatala,$$ • Colombiana,4.4,(93),"Cl. 10 Sur #50ff-2 A 50ff-224,, Medellín, Antioquia, Colombia, Calle 10 Sur 50ff 150 Interior 201,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/cazuela-express-aguacatala/DPsfx-zbRriXsQi4W5jPPw
1514,Restaurante Donde Chucho,$ • Colombiana,4.8,(18),"Cra. 82 #44-90, Medellín, Antioquia 050023 Colombia, Medellin, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/restaurante-donde-chucho/sJftrm6gQ-iO9IgW1ueikQ
1515,Restaurante La Mona,$ • Colombiana,,,"Cll 30a#82a 23, Medellin, Medellin 050026 Colombia, Medellin 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/restaurante-la-mona/3NP3vwGeTcKPOVCihG5MAw
1516,Restaurante La Mona,$ • Colombiana,,,"Cll 30a#82a 23, Medellin, Medellin 050026 Colombia, Medellin 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/restaurante-la-mona/3NP3vwGeTcKPOVCihG5MAw
1517,Diner House,$ • Colombiana,4.5,(17),"Cr 44 # 18.ª 80 Local 1, 2, 3 Mall Torres Del Rio, Ciudad Del Rio Medellín, Sucre 050013 Colombia, Medellin, Antioquia 050013 Colombia, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/diner-house/Pv2372dlS0Ktsxrb6tTqmg
1518,Asados Mi Parrilla (Calle 1),$ • Colombiana,4.7,(26),"Carrera 65 No 1-14, Medellin, Antioquia 050024 Colombia, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/asados-mi-parrilla-calle-1/yCf6ZtjoQCu6U0M6ZJTTzw
1519,Mitos (San Diego),$ • Colombiana,4.7,(23),"Calle 34 # 43 66 L2306, Medellin, Antioquia 050022 Colombia, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/mitos-san-diego/m_hM-u4uR1SJX_OIoaIFWw
1520,La Raza (Sede Centro),$ • Colombiana,4.4,(153),"Cl. 52a ##50-46, Medellín, Antioquia, Colombia, Local 117,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/la-raza-sede-centro/KwgjBXbHQC-gmUGwmuo79w
1521,Mitos (Unicentro),$ • Colombiana,4.5,(13),"Cra 66 B # 34 A 76 L211, Medellin, Antioquia 050022 Colombia, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/mitos-unicentro/12TPcLXqQ3egosIlqRe2Pg
1522,Fogon & Leña (San Diego),$ • Colombiana,4.2,(12),"Calle 34 No. 43 - 66, Medellin, Antioquia 050016 Colombia, LOCAL 2374, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/fogon-%26-lena-san-diego/D4vK_R9aSI2PuNUlSERpXA
1523,Rapipollo (Mota),$$ • Colombiana,,,"Dg. 75ba #1-46, Medellín, Antioquia 050023 • Más información",https://www.ubereats.com/co/medellin/food-delivery/rapipollo-mota/ammWsH9wQyqOkSUd7iq5vg
1524,Antojos con Sabor de Hogar,$ • Colombiana • Opciones para alérgicos,4.9,(14),"Tv. 45d ##84-15, Medellín, Antioquia, Medellín, Antioquia 050032026 Colombia, Medellin, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/antojos-con-sabor-de-hogar/5XWPqvOXR6-6VYLBE6R0mg
1525,Brasa Roja (Laureles),$ • Colombiana,4.7,(63),"Cq. 75 ##39b - 41, Medellín, Antioquia, 050031, Medellin, 110121 • Más información",https://www.ubereats.com/co/medellin/food-delivery/brasa-roja-laureles/v-MYg1XsTiCI0vv3NWDa4A
1526,Empanadas el machetico (Poblado),$ • Colombiana • Opciones para alérgicos,,,"43b-59 Calle 10, Medellín,  050022 Colombia, Medellin, 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/empanadas-el-machetico-poblado/Z12dxillRACUUefXuZEXtg
1527,Listo El Pollo,$$ • Pollo,4.4,(78),"Cl. 43, Cl. 43 #77-86,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/listo-el-pollo/OB1cKnUYT_Kjgtn6p1r3pA
1528,Brasa Roja (Monterrey),$ • Colombiana,4.6,(53),"Cra. 48 ##10 45, Medellín, Antioquia, Colombia, #Local 10,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/brasa-roja-monterrey/EaZ_bO-dTJuhp0DFRGrM2Q
1529,Asados Orgel,$$ • Colombiana,4,(16),"Cra. 39 #28, Medellín, Antioquia, Colombia, Carrera 39 #47A-26, Medellín, Antioquia 050012 Colombia, Medellin, 110221,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/asados-orgel/8Ip9iaeISgimBJX2iKhU4g
1530,Republic Restaurante,$ • Americana • Europea • Asiática • Africana,,,"Cl. 1 #52-30, Medellín, Antioquia, Colombia, Antioquia 050024 • Más información",https://www.ubereats.com/co/medellin/food-delivery/republic-restaurante/QYyccfemSjuxWbhdpCz3aw
1531,Lavocaderia (Poblado),$ • Colombiana,4.7,(30),"Calle 13 # 43 D 23, Medellin, Antioquia 050021 Colombia, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/lavocaderia-poblado/v-BEsi1XQxarYhBdGx2h2g
1532,Cocorolló (Laureles),$ • Colombiana,5,(20),"7756 Transversal 39b, Medellín, Antioquia 050031 Colombia, Medellin, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/cocorollo-laureles/BYH9QaIGT7mYfjFojfvC_g
1533,Quinta Caribe,$$ • Colombiana,4.9,(14),"Cq. 75, Medellín, Antioquia 050031 • Más información",https://www.ubereats.com/co/medellin/food-delivery/quinta-caribe/Aekv_aDDRLCQW_jBb1g8Fg
1534,Merqueo (Poblado) 🛒,$ • Conveniencia,4.3,(124),"Av. El Poblado, Medellín, Antioquia, Colombia, Avenida El Poblado # 10 - 38,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/merqueo-poblado/66Ij0R7pQIyW_gY3y6FJIQ
1535,Ripiene,$$ • Latina,,,"Cl. 39 #35a-33, Medellín, Antioquia, Colombia, INTERIOR 302. ,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/ripiene/HoU5xZoeQ_OYt9R79V9xfQ
1536,La Raza (Calle 1),$ • Colombiana,4.5,(15),"Cra. 65 #1-14, Medellín, Antioquia, Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/la-raza-calle-1/3ZbB4BfJSd-gE4EzSWUYPw
1537,Alimentos la Paisana (Belen Parque),$ • Colombiana,,,"Cra. 76 #30-19, Medellín, Antioquia, Colombia, Antioquia 050030 • Más información",https://www.ubereats.com/co/medellin/food-delivery/alimentos-la-paisana-belen-parque/ICYTNobHQlidvRXY7XHckQ
1538,Brasa Roja (San Diego),$ • Colombiana,4.4,(37),"Cl. 34 ##43-66, Medellín, Antioquia, Colombia, Local 2372,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/brasa-roja-san-diego/1dF6o3Z_Sra_Jxcsf898oQ
1539,Tu Antojo,$$ • Colombiana • Opciones para alérgicos,4.3,(27),"Cl. 30 #85-2, Medellín, Antioquia, Colombia, 3022221427,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/tu-antojo/Pp07Y9xoTU-YyJhLJT0mXw
1540,Euro Ready to go  (Loma de los Bernal),$ • Colombiana,,,"Euro Loma De Los Bernal, Medellín, Antioquia, Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/euro-ready-to-go-loma-de-los-bernal/OJyuSFAfSi24Wu5sBs1PRg
1541,Domipollo (Express Belen),$$ • Colombiana,,,"Cra. 70 #27-43, Medellín, Antioquia, Colombia, Antioquia 050025 • Más información",https://www.ubereats.com/co/medellin/food-delivery/domipollo-express-belen/YbiyhKSVR86vJU_Cuk8b3A
1542,MYMA Food,$$ • Colombiana,,,"Cl 32e # 78-34, Medellin, 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/myma-food/vv2lOxlfQUqzUKSeyzIYyg
1543,Jackwings,$ • Colombiana,4.3,(11),"Cll 11a #43d 14 Barrio Poblado Manila, Medellín, Antioquia 050021126 Colombia, Medellin, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/jackwings/mWH3Bvo5T0-y8CvRW70x3Q
1544,Mario's Arepas,$ • Colombiana,,,"Cl. 35 #N 79-19, Medellín, Antioquia, Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/marios-arepas/YEbYOYQYQhuIN05sxXFAQw
1545,CHOCOLO EXPRESS (BELEN),$ • Colombiana,,,"1727 Carrera 83, Medellín,  050026 Colombia, Medellin, 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/chocolo-express-belen/DBc0tYdWT0m-94rTm85DUw
1546,Lavocaderia (Floresta),$ • Colombiana,4.5,(11),"Carrera 80 # 45 G 57, Medellin, Antioquia 050032 Colombia, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/lavocaderia-floresta/-gryy6WFQ7e5jRzH0g8rkw
1547,Parrilla Diez,$$ • Colombiana,4.1,(10),"Cl. 10 #37-52, Medellín, Antioquia, Colombia, Antioquia 050021 • Más información",https://www.ubereats.com/co/medellin/food-delivery/parrilla-diez/ULwiu8ogTL-ByUmI5L1W2Q
1548,ChipStation (Premium Plaza),$ • Colombiana,,,"Carrera 43a (Av. El Poblado) Con Calle 30, Medellín, Antioquia, Colombia, 2224,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/chipstation-premium-plaza/151ed61DSc2ZxwjWUDrLBw
1549,ChipStation (Premium Plaza),$ • Colombiana,,,"Carrera 43a (Av. El Poblado) Con Calle 30, Medellín, Antioquia, Colombia, 2224,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/chipstation-premium-plaza/151ed61DSc2ZxwjWUDrLBw
1550,Euro Ready to go  (Palmas),$ • Colombiana,,,"Calle 19 #38-75, Medellin, Antioquia 050022 Colombia, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/euro-ready-to-go-palmas/yFomGYbdQS-ICCqTeGnFXQ
1551,KokoroCrunch,$ • Pollo • Colombiana,,,"Diagonal 75b # 2a - 120 Local 105 Rotonda Comercial Plazoleta Las Américas, Medellín, Antioquia 050025 Colombia, Medellin, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/kokorocrunch/wszPCGafT6GS8J6VKKBbTg
1552,Fonda10 Parrilla-Bar Los Profetas,$ • Colombiana • Opciones para alérgicos,,,"Cl. 37a #88-68, Medellín, Antioquia, Colombia, Antioquia 050032 • Más información",https://www.ubereats.com/co/medellin/food-delivery/fonda10-parrilla-bar-los-profetas/zEQHEvXVRm-_wNNlbMXvkQ
1553,Arepa Molotov (Laureles),$ • Colombiana,,,"Bulevar Libertadores De América #44a-13, Medellín, Antioquia, Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/arepa-molotov-laureles/YZpivwL9STmvRRcYJzRQgA
1554,Gourmetcitos,$$ • Colombiana • Opciones para alérgicos,,,"Av. La Playa, Medellín, Antioquia • Más información",https://www.ubereats.com/co/medellin/food-delivery/gourmetcitos/6eqO_SWhQwyehQHKkGpRdQ
1555,Casa Estación,$ • Colombiana,,,"Cl. 12 # 43 D 37, Medellín, Antioquia 050021 Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/casa-estacion/tzkXFgvXRzSym4d2riOz1g
1556,Choquesos Arepas de chócolo y queso,$ • Colombiana,,,"Cl. 35 ##87c-17, Medellín, Antioquia, Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/choquesos-arepas-de-chocolo-y-queso/Gv14O9zkSzCzlcq-sVJz4A
1557,Euro Ready to go (Arkadia),$ • Colombiana,,,"Carrera 70 1-141, Medellin, Antioquia 050022 Colombia, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/euro-ready-to-go-arkadia/MObkuPE6TgWzF0Xl5boeHg
1558,Olea Cocina Sana Laureles,$ • Colombiana,,,"Calle 33a No 76-85, Interior 602, Medellin, Antioquia  Colombia, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/olea-cocina-sana-laureles/CZ-5xP6OT2S2MX4658z6HA
1559,Mr. Corn (Laureles),$ • Colombiana,,,"Bulevar Libertadores De América #44a-13, Medellín, Antioquia, Colombia,  • Más información",https://www.ubereats.com/co/medellin/food-delivery/mr-corn-laureles/Rs2CQeeaRpae1MjvRlGzfQ
1560,Fit And Fat,Colombiana,,,"Cl. 5 Sur #51b-1, Local 1, Antioquia 050024 • Más información",https://www.ubereats.com/co/medellin/food-delivery/fit-and-fat/OETA0A2mRjKYh3vc6vi2Kg
1561,Buñuelos La Visitación,$ • Colombiana,4.6,(19),"Cra. 32 #4 Sur-80, Medellín, Antioquia, Colombia, Local 106, Antioquia 050022 • Más información",https://www.ubereats.com/co/medellin/food-delivery/bunuelos-la-visitacion/vST3PIbbTl-r1NW3XaMBSA
1562,Mesa Larga,$ • Colombiana,,,"Cl. 32f #76-86, Medellín, Antioquia 050030 Colombia, Medellin, Antioquia 110221 • Más información",https://www.ubereats.com/co/medellin/food-delivery/mesa-larga/1a-k4dEoSKurIboL2MEiAw
